last_name,congress,loyalty,sex,party_code,date,dim_2,id,dim_1,first_name,title,state,periphery,statement,party,unsigned_periphery
,109,0,,,2005-12-14,,26b49883cb3f15689035906cfe7c2a20,,,"MOTION TO GO TO CONFERENCE ON H.R. 2863, DEPARTMENT OF DEFENSE 
                        APPROPRIATIONS ACT, 2006",,,"In today's global war on terror, men and women in the armed forces are charged with the critical task of detaining and interrogating prisoners of war and enemy combatants without clear instructions on what is and what is not permissible. These ambiguities contributed to the absence of standards that resulted in the degrading and inhumane treatment that we, and the rest of the world, witnessed at Abu Ghraib and what apparently occurred at Guantanamo at the hands of young and ill-advised soldiers.",,
,108,0,,,2004-09-10,,93ac11dfe19209233cf289cf3af3b429,,,THE ADMINISTRATION'S INCOMPETENCE ON IRAQ,,,"Even after the shameful failure at Abu Ghraib came to light, the administration continued to pour out statements that were completely at odds with the facts.",,
Stupak,108,0,1,100,2004-05-13,0.701,5d3bb05ee38e08a953ad924ac2c561ca,-0.396,Bart,TRIBUTE TO POLICE OFFICERS DURING NATIONAL LAW ENFORCEMENT WEEK,MICHIGAN,0.42997625210911578,"We need to get to the bottom of the situation and show the American citizens and, just as important, the international community that such actions will not be tolerated and that these actions are not the values of the America that I know and her people. The abuse and torture that occurred at Abu Ghraib prison has undermined America's credibility and the U.S. effort to bring peace, stability, and freedom to Iraq.",1,
Leahy,108,0,1,100,2004-11-19,-0.15,ed57e19c079e325cef536d9b743de33a,-0.375,Patrick,ACCOUNTABILITY FOR THE ABUSE OF FOREIGN DETAINEES,VERMONT,0.27903377226445264,"Recently, a Federal judge, recognizing the importance of government accountability, ordered the Bush administration to comply with a Freedom of Information Act--FOIA--request and release all documents related to the detentions at Abu Ghraib prison. Many of the documents released by the Administration are heavily redacted, yet reveal enough information to raise serious concerns.",1,
Murtha,109,0,1,100,2005-11-18,0.569,d01baf05e1abdd004976af1ee68c9bed,-0.265,John,"EXPRESSING SENSE OF HOUSE THAT DEPLOYMENT OF FORCES IN IRAQ BE 
                         TERMINATED IMMEDIATELY",PENNSYLVANIA,-0.51161731263616284,"And one of the things that turned the Iraqis against us was the tragedy that happened at Abu Ghraib. Because we in Congress are charged with sending our sons and daughters into battle, it is our responsibility, our obligation to speak out for them and that is why I am speaking out.",1,
Woolsey,111,1,0,100,2009-03-04,-0.529,1128546754813a7dcbe14d6c74949952,-0.556,Lynn,LET'S GIVE THE PEOPLE OF THE WORLD DIGNITY AND OPPORTUNITY,CALIFORNIA,1.5800141937827386,Some disagree with this decision to reopen Abu Ghraib. They say it should have been turned into a museum to document the crimes that took place there. Others say it should have been simply knocked down. But the Iraqi Government says it must keep the facility because it actually needs the space.,1,
Eshoo,110,0,0,100,2007-02-15,-0.42,74f0f3837bcdde6703887010ff5fa514,-0.385,Anna,IRAQ WAR RESOLUTION,CALIFORNIA,0.35091114361905412,We endured national and international shame when the horrific pictures depicting Abu Ghraib appeared.,1,
Frist,108,1,1,200,2004-05-13,-0.222,699fdae27381808620cfbbf73acbb669,0.366,William,PRISONER ABUSE SCANDAL,TENNESSEE,-0.45984652208630056,"The new material supports my belief that we must act swiftly and we must fully investigate the incidents of this prisoner abuse at Abu Ghraib prison to assure that justice is served. It is the mark of America, and that mark will be demonstrated by this swift justice. We must find out who is responsible for the abuses that occurred and hold them accountable. And indeed we will.",0,
Graham,111,0,1,200,2009-05-20,-0.161,e1c67c01f8789ec2f0d5733b0a17e5ef,0.409,Lindsey,"SUPPLEMENTAL APPROPRIATIONS ACT, 2009",SOUTH CAROLINA,-0.19178228896757646,"I do believe the President and our military commanders are right when they say it is time to start over. It is a shame we are having to start over, because Guantanamo Bay is a well-run jail. But as I mentioned before, this ideological struggle we are engaged in, the enemy has seized upon the abuses at Abu Ghraib, the mistakes at Guantanamo Bay, and they use that to our detriment. They inflame populations in the Mideast based on our past mistakes. Our commanders have told me to a person that if we could start over with detention policy and show the world that we have a new way of doing business--a better way of doing business--it would improve the ability of our troops to operate in the regions in question where the conflict exists; it would undercut the enemy; it would help our allies be more helpful to us. Our British friends are the best friends we could hope to have, and they have had a hard time with our detainee policy. So we have every reason in the world to want to start over, but the Congress is right not to allow us to start over until we have a plan. The Congress, in a bipartisan fashion, is absolutely right to keep Guantanamo Bay open until we have a complete plan. I do believe this President understands how to move forward with Guantanamo Bay.",0,
Leahy,108,0,1,100,2004-07-22,-0.15,0e48520ea05ff38d659006e2c8a711a6,-0.375,Patrick,ATTEMPTS TO OBTAIN ADMINISTRATION MEMORANDUMS,VERMONT,0.27903377226445264,"The ICRC reports did make an important contribution, however. They apparently confirm that U.S. officials should have been alerted to the prisoner abuse at Abu Ghraib prison months before the Pentagon announced an investigation on January 16, 2004, and before General Taguba was assigned to lead this inquiry on January 31, 2004. According to House members, the ICRC reports alleged serious abuses at Abu Ghraib last fall, a time period that coincides with the point at which U.S. military intelligence reportedly took control of certain cellblocks of Abu Ghraib. In addition to the ICRC reports, the New York Times has reported that in November 2003, a small group of interrogators at Abu Ghraib began sharing allegations of prisoner abuse with senior officers. It is hard to comprehend the administration's apparent failure to respond to the ICRC and to internal military reports of abuse for weeks or months in late fall and early winter.",1,
Cummings,108,0,1,100,2004-05-06,-0.14,fcf6379147789bf598758408fdea1fd0,-0.439,Elijah,"{time}  1645
             CALLING FOR RESIGNATION OF SECRETARY RUMSFELD",MARYLAND,0.73904894893390172,"I think in and of itself the word ``handful'' is very, very upsetting to me. We do not have a clue at this juncture as to how extensive this abuse is. We have a situation where we know that there are officers, military officers, who are in the various pictures. We know about the report that was written by the military, a very extensive report that Secretary Rumsfeld just recently said he had not read; but the fact is that this is a situation that certainly calls for us not early on limiting this to a ``handful'' of military personnel, or a ``handful'' of individuals, but it is one where we should be simply asking the question what happened here in Iraq at the Abu Ghraib prison. Do we have similar circumstances in Afghanistan? Do we have similar circumstances at Guantanamo Bay?",1,
Frist,109,1,1,200,2005-05-10,-0.222,2f416076d231e64d6f1d911c90028461,0.366,William,"EMERGENCY SUPPLEMENTAL APPROPRIATIONS ACT FOR DEFENSE, THE GLOBAL WAR 
 ON TERROR, AND TSUNAMI RELIEF ACT, 2005--CONFERENCE REPORT--Continued",TENNESSEE,-0.45984652208630056,"Meanwhile, this weekend, our military announced the capture of a top Zarqawi associate, Amar Zubaydi. He was apprehended in a raid on his home last Thursday. Zubaydi is an extremely dangerous man. He is believed responsible for multiple car bombings across Baghdad, as well as the attack on the Abu Ghraib prison last month which wounded 44 U.S. troops and 13 detainees. Authorities also discovered he was planning the assassination of a top Iraqi Government official.",0,
Hatch,109,1,1,200,2005-02-01,-0.014,a5aab5e094218a625fb99615398533b3,0.383,Orrin,EXECUTIVE SESSION,UTAH,-0.35386763922540948,"Let me also make one other thing clear. What happened to some detainees at Abu Ghraib was not humane treatment. We all know that. The Army knows that. Our military knows that. I think all of us here can agree with that. It is also clear to me that the abuses that occurred at Abu Ghraib were contrary to the President's February 7, 2002, memorandum to treat them humanely. Those who committed these abhorrent abuses can and should be vigorously prosecuted and punished, and they are. Right off the bat, the investigation took place. And right off the bat, they are bringing people to justice. There is no doubt about that.",0,
,109,0,,,2006-09-27,,df245cf63935532bcfb3bb92a39b0299,,,MILITARY COMMISSIONS ACT OF 2006,,,"I am also concerned that this legislation gives the President the authority to reinterpret the meaning and application of Common Article 3 of the Geneva Conventions. Especially given the well documented abuses of prisoners held at Abu Ghraib and Guantanamo Bay, we need to be clear that the United States will rigorously comply with its international obligations under the Geneva Conventions. This is important both to reinforce our Nation's moral standing in the world and to protect the men and women of our Armed Forces. If a U.S. soldier is held prisoner by another nation, we expect that they will enjoy the full protections of the Geneva Conventions, not some watered-down interpretation.",,
Harkin,108,0,1,100,2004-05-06,-0.546,13bb7774dca173efc7d1ae4f8a5bb121,-0.351,Thomas,EXECUTIVE SESSION,IOWA,0.10652808101340909,"After the terrible revelations of the abuses under our watch at the prison at Abu Ghraib--more is coming to light in Afghanistan, and we do not know what is happening in Guantanamo--I believe nominating Ambassador Negroponte to this vital post would send entirely the wrong message. He is not the right person for this job at this time.",1,
,109,0,,,2005-02-03,,1d9b3b36895dfa578a29ab2614bd8ea4,,,EXECUTIVE SESSION,,,"Mr. Gonzales was at the heart of the Bush administration's notorious decision to authorize our forces to commit flagrant acts of torture in the interrogations of detainees in Afghanistan, Guantanamo, and Abu Ghraib. The war room in the White House became the torture room. Under this policy, our own agents burned detainees with lighted cigarettes. They bound them hand and foot and made them lie down in their own urine and feces. They administered forced enemas. They exploited our own female agents by ordering them to humiliate and degrade their male Muslim prisoners. They terrorized prisoners with unmuzzled dogs.",,
